heading,content
Poff Leads With 21.6 Average,"! by Harvey Sheirr The high-scoring freshmen hoop- sters have recorded five victories in their first five encounters prior to last night's tussle with Bloomsburg. Frosh O. K. ""The freshman team is pretty good this year"", stated coach Bill Lane when interviewed. ""We will prob ably have a winning season"", modest ly continued Lane. Then he added with a grin: ""We beat Penn State, that's a winning season."" When asked what the chances for an undefeated season were, Lane re plied: ""You can't tell. Anyone can beat us."" Lane summed up the short interview by saying: ""The team is improving rapidly. The boys have wonderful spirit. Mynott as captain has been a real leader. We are striv ing all the time for improvement, speed, and spirit."" Juniata First The Bison Yearlings began the sea son by nipping the Juniata JV, 47-46 at home December 5. The team tra veled to face the Susquehanna JV and trounced the Indians, 71-35 Dec. 12. December 16 the Baby Bisons wal loped the Lycoming JV team, 58-32 at home. The young Herd showed that the Christmas vacation haa not sap ped their talen twhen they blasted the Penn State freshmen, .51-31 at home January 10. Last Saturday night they overwhelmed Keystone college to the tune of 67-49. Floor Percentage In belting five opponents the Lane- men have racked up 294 points against 193 or their opponents. This gives the Baby Bisons a 58.8 game average against their opponents low 38.6 average. The Bucknell Yearlings have tossed 110 field goals through the hoop and have connected with 74 out of 144 foul shots for a free throw average of 51.4 percent. Poff High Man Jim Poff leads the Lanemen in coring with 108 markers garnered on 41 field goals and 28 free throws for a game average of 21.6 points. Bob Siegel is iunner-up for scoring honors with 62 tallies registered on 28 field goals and ten charity tosses for a game average of 12.4 points. Coach Lane has relied on his top five this season. They are Jim Poff, whose reputation is spreading fast, Bob Siegel, captain Jeff Mynott, ""Easy Ed"" Friedman, and Al Holton. Poff, the high scorer, displays amazing shots from under the basket and is great off the backboards. Sie gel, runner-up for scoring honors, is a good outside shot, superb under the boards, and a good tap-in artist. Friedman is the pivot man who hands off well and does a good job under the boards. Captain Mynott, a small, tricky playmaker remains a steady ballplayer. Holton, who broke into the starting line-up a few con- ] tests ago and quickly proved his worth, aids immensely in scoring punch and in bringing the ball up the hardwood with Mynott. Strong Bench j The Bucknell freshmen hoopsiers are fortified with a strong bench which sees some action in parts of every contest. The players on! the bench are very eager and forc^f the first team to hustle. If the Bison Yearlings keep on play ing the same brand of spirited ball they have displayed so far htis sea son then there is every indication that a fine campaign is in the offering. by Dick Shaw The proud moment which took seven long years to realize took place Monday evening in Davis Gym when Dr. Earl Yeomans, director of athlet ics at Temple University, presented The Old Shoe Trophy to Bison Head Coach Harry Lawrence. . Lawrence Accepts A large crowd was on hand when Coach Lawrence accepted the trophy by virtue of the 35-0 drubbing his footballers handed the Temple Owls last fall. This marked the first time since the inauguration of the tyophy in 1945 that Bucknell has obtained possession. Dr. Yeomans congratulated the school upon the victory and paised the exceptionally fine reltions that have existed between Temple and Bucknell in the past. He attibuted this fine spirit to the workmanlike job done by Dr. Griffith, former head of athletics at Bucknell, and his successor, A1 Humphrey's. The speaker related the history behind the Old Shoe Trophy and pointed out that it has grown to be symbolic of good sportsmanship. Dr. Yeomans presented the trophy to Coach Lawrence who accepted it on behalf of the team. Lawrence then introduced members of the coaching staff and the entire football team. In accepting the Old Shoe, Lawrence stated that the Temple victory had been one of the highlights of his coaching career. Hildreth Speaks Lawrence then presented the trophy to President Hildreth who accepted it on behalf of the school with the re mark that ""We will take good care of it."" He expressed the hope of the school when he stated, ""I hope that the Old Shoe will find a permanent home at Bucknell. engagement of the season and, if the previous Brown and White tilt last December ninth is any measuring rod at all, this promises to be the closest scoring classic on the home court this year. The tilt in Bethlehem was a narrow victory for the Herd, 59-53. Rated Close If the statistics which claim that a basketball home court is worth nine points are correct, then the Bisons must be accorded a nine-point edge over the visiting Engineers- The game couldn't be rated better than a toss-up, even if it was being played on the Brown and White campus. This was evidenced last December. The two very fast fives will take up where they left off last year as the cagers of Coach Tony Packer will be out to take all they can get and a little more from the Guymen. In their last meeting the Bisons came through but they had to fight for it! Slim Win Trailing during most of the contest, a late rally, similar to the Princeton game the evening before, gave the Bisons a six point lead which they * held until time for the showers. It was the closest scoring game to date, but don't count too much on statistics to forecast the outcome of Saturday's tilt. On the other hand, that nine points looks good for the home team, at least on paper. Highlighting the squad, which boasts six lettermen, are co-captains Dick Gratten and Tom VonVertlch. Both are forwards and, over two sea sons have maintained game averages of 9.6 and 9.7 points respectively. Looking at their games to date will show both boys hovering around the 10 point average. In a series which began in 1901, the Herd has downed the Brown and White 13' times while they have suc cumbed to the Engineers 14 times. This could well be the turning point in this long rivalry. Last season the Bisons took the Engineers in two games and if they cop a win Saturday the series will be even at 14 games. iiin iiiiH M iiiw iiin a iitin tn n ifi"
BISONS NOTCH VICTORY OVER RUTGERS,Bucknell
FG FT FM,T Rutgers
FG FT FM,
T,"Gallagher .................... 3 4 o o 9 Corizzi ............... ..... .,... 6 11 6 18 Reishman .................... 0 0 0 0 Franke ............... 2 1 0 4 Strassner ......... .......... 11 10 6 28 Schlesinger ........ ....................... i 0 0 2 McKibbin ......... ....................... 0 0 0 0 Waring ............. 9 6 4 8 DeLoca ............ ........... 5 6 3 13 Johnson .............. ....................... i 2 2 4 Webber ............ ........... 6 5 2 14 Vasuary ............. 2 2 0 4 Lavin ............... ........... 3 0 0 6 Wyant .......................... 0 3 2 2 Schloeder ......... ........................ 0 0 0 c Paolini ................ .......... 3 3 3 9 Strella .............. ........... 1 2 4 Van Cleef .......... 9 . 1 1 5 Totals ........... ........... 29 30 16 74 Totals ............ ......... 19 29 18 56"
--BEAT LEHIGH-,
--CLOBBER STATE--,
PEERLESS LAUNDRY,
Serving Bucknellians Since 1900!,
I,
17 North Sixth Street,BitoiiuiniHiiimnimiHmiiiiiHimiHiiiiuiiiiuiisstH!
"Lewisburg, Pa.",
Where it Pays,
to go,
To The Cleanersi,
At DONEHOWER'S,
Sporting Goods Store,
Lewisbnrg,
Your best-loved,
fA,
N,
sport shoe!,
PS,
I,i
I,
WEEM,
mmm,
W mm,"i .in immm&wmtmm 5 THURSDAY, JANUARY 18, 1951."
"THE BUCKNELUAN, BUCKNELL UNIVERSITY, LEWISBURG, PENNA.",
PAGE FIVE,
A,"by Harry Staley Twas the night of January 10, and all through Davis Gym not a creature was stirring, not even a basketball player. No, we aren't celebrating Christ mas early this year; Penn State has arrived in town to play a basketball game. The reader needs no long description of what took place that evening for the results have been the talk of the campus ever since. Coach Jack Guy has summed up the game with the caustic comment that the strategy employed by the Nittany Lions was ""a disgrace to the game of basketball."" Across the gym, in the Penn State locker room, Coach Bob Gross commented that ""the results were gratifying and I may use these tactics again this season."" No matter which side you take on this argument, it must be agreed that both have their merits. The question is, ""Are the stalling tactics employed so effectively last Wednesday detrimental to the game of basketball?"" From the standpoint of the Penn State rooters, it must be agreed that the Nittany Lions were in complete control throughout the ball game. From the standpoint of coaching, State coach Gross won the game, which is exactly what he is paid to do. Strategically, Penn State surprised the Bisons and made a fast-breaking team slow down to a crawl to accept defeat. On the other hand, it remains to be seen just how smart a move Penn State made. We must ask the staid Nittany Lion if the tremendous amount of dis gust generated among the fans was worth one more victory. We must ask the all-knowing lion how long he thinks the people who pay a dollar plus to see this glorified cake-walk will continue to pay the bills. From the comments heard outside Davis Gymafter the forty-minute passing exhibition, they won't continue to do so for long'. One more question. Was Wednesday's game a solid base upon which to cement relations between the two schools? Not since 1947 have the Blue and White cagers met the Bisons, the reason being that the last game ended in a riot. It took threeyears before the effects of that game were forgotten and the rivalry renewed. At a time when relations between both schools needed considerable strengthening it seems to have been poor julgment on the part of the Nittany Lions to employ this type of basketball. Just one more observation before we let this sleeping dog rest in peace. Rule 4, Section 10 of the 1951 basketball rules states that ""when a closely guarded player is holding the ball in his front court and is not making a rea sonable effort to dribble, pass or throw for a goal but is apparently trying to consume time, a held ball shall be called."" The rule goes on to specify that no player may hold the ball in this manner more than five seconds. A closely guarded player is defined as one who is within reaching distance of the ball holder. The point we are driving at is this. Under the present rules a held ball would have been called after five seconds if Bucknell had come out to force the play. There were times during the game when the Bisons made no attempt to force the play for extended periods of time. Possibly the result would have been different if the Bisons had forced State to pass more frequently rather than hold the ball for minutes at a time."
"""J*","-.-i i',>>** . ' Mm _J"
Harry Lawrence and A1 Humphreys,""". . . you may be using frosh next year, Harfy."""
I,Rebroadcast Over WVBU Those unable to attend the Old l Shoe presentation last Monday eve- 1 ning can hear a rebroadcast of the \ festivities tonight at 9:30 over I
WVBU.,\
FROSH DRUB HUSKIES,Bill Lane's freshmen cagers scored their sixth consecutive win last night as they won handily over the Blooms burg Teachers JV 64-45. Poff led the victors with 23 points.
Over 150 Bucknellians,
have already joined the,
Pennsylvania Plan,
at,
PROWANTS,
"The Easy, Effortless, Automatic Way",
to Accumulate Cash for Purchases,
THIS IS HOW IT WORKS--,
1. You open an account for as little as $1.00--to be deposit,
"ed regularly, every week.",
2. You may start any time. You may continue as long as,
you like.,
3. You may purchase against your account at any time after,
the first $10 has been paid in.,
"4. We will lay away, or deliver at your convenience, any",
"item you may select, up to the full amount of your",
balance.,
BUT THAT'S NOT ALL--,
"To advertise The Pennsylvania Plan, we are offering up to",
six weekly merchandise prizes.,
YOU MAY WIN--,
One of three merchandise awards.,
"The ""Heavyweight''",
"$50.00; The ""Lightweight"" $10.00; The ""Flyweight"" $5.00.",
"You don't have to make a purchase, nor do you have to open",
a Pennsylvania Plan account to obtain a FREE CHANCE,
to win.,
JUST ASK FOR--,
A Pennsylvania Plan Courtesy Account Card. If your ac,
"count number matches the one drawn at the end of the week,",
you win.,
....,
You are cordially invited to attend the weekly drawings--,
but you do not have to be present to win.,
NOTHING TO BUY.,
No obligation of any kind.,
Simply,
register. Participants must be over 18 years of age.,
-----,
COME IN TODAY! -- AND JOIN!------,"rule v .' ps not reinstated but the group referred, the matter to the executive committee which will decide when to renew the rule. On March 15, the E. C. A. C. has scheduled a meeting to discuss the freshman rule. The unofficial consen sus of opinion seems to be that the freshman rule may be in effect for the spring sports. It is felt that if the rules are not in effect by this time they will be come September."
